Shipment_ID,Order_Date,Shipping_Mode,Region,Market,Product_Category,Priority,Distance_km,Shipment_Weight_kg,Order_Quantity,Scheduled_Days,Actual_Delivery_Days,Shipping_Cost,Sales_Value,Delay_Days,On_Time,Cost_per_Unit
SHP101845,2017-12-03 21:08:33.256628316,Standard Class,USCA,USCA,Technology,Critical,1367.18,17.85,7,4,5,113.21,881.48,1,0,16.172857142857143
SHP101846,2017-12-04 01:31:29.144572288,Same Day,Eastern Asia,LATAM,Office Supplies,High,2095.91,9.58,5,1,2,170.01,340.22,1,0,34.001999999999995
SHP101847,2017-12-04 05:54:25.032516260,Standard Class,Central America,Africa,Clothing,High,1161.71,21.96,6,4,3,115.5,761.51,0,1,19.25
SHP101848,2017-12-04 10:17:20.920460232,Standard Class,Central America,Pacific Asia,Office Supplies,Medium,232.41,14.33,6,4,3,61.06,501.17,0,1,10.176666666666668
SHP101849,2017-12-04 14:40:16.808404204,Standard Class,USCA,USCA,Clothing,Medium,701.59,8.38,6,4,5,67.86,591.47,1,0,11.31
SHP101850,2017-12-04 19:03:12.696348176,Standard Class,Western Europe,Europe,Office Supplies,Medium,1262.97,12.1,6,4,3,91.41,700.28,0,1,15.235
SHP101851,2017-12-04 23:26:08.584292148,Standard Class,Oceania,Africa,Sports,Critical,652.82,10.68,3,4,4,76.36,371.72,0,1,25.453333333333333
SHP101852,2017-12-05 03:49:04.472236120,First Class,USCA,Europe,Sports,High,330.21,15.94,4,2,3,76.59,441.79,1,0,19.1475
SHP101853,2017-12-05 08:12:00.360180092,Second Class,Central America,Europe,Technology,Medium,1722.8,6.37,2,3,2,95.22,352.96,0,1,47.61
SHP101854,2017-12-05 12:34:56.248124064,Standard Class,South America,USCA,Sports,High,631.87,11.99,6,4,6,80.46,381.45,2,0,13.409999999999998
SHP101855,2017-12-05 16:57:52.136068036,Second Class,Central America,LATAM,Sports,Medium,2096.73,15.14,9,3,5,158.03,505.59,2,0,17.558888888888887
SHP101856,2017-12-05 21:20:48.024012008,Second Class,South America,USCA,Sports,Low,522.13,12.41,1,3,2,58.85,154.66,0,1,58.85
SHP101857,2017-12-06 01:43:43.911955980,First Class,Central America,USCA,Office Supplies,High,604.2,25.55,3,2,1,123.28,533.99,0,1,41.093333333333334
SHP101858,2017-12-06 06:06:39.799899952,First Class,Eastern Asia,Africa,Sports,Low,490.24,18.65,1,2,1,97.85,223.16,0,1,97.85
SHP101859,2017-12-06 10:29:35.687843924,Standard Class,USCA,USCA,Clothing,Low,692.74,12.13,1,4,4,71.23,243.38,0,1,71.23
SHP101860,2017-12-06 14:52:31.575787896,Second Class,Oceania,Africa,Technology,High,1077.39,13.72,4,3,4,103.06,521.11,1,0,25.765
SHP101861,2017-12-06 19:15:27.463731868,Second Class,USCA,Pacific Asia,Office Supplies,Medium,345.48,14.33,3,3,3,79.22,301.99,0,1,26.406666666666666
SHP101862,2017-12-06 23:38:23.351675840,Second Class,Western Europe,Africa,Clothing,Medium,290.94,15.21,4,3,4,81.7,565.83,1,0,20.425
SHP101863,2017-12-07 04:01:19.239619812,Standard Class,South America,USCA,Office Supplies,High,159.65,4.46,3,4,3,43.37,281.64,0,1,14.456666666666665
SHP101864,2017-12-07 08:24:15.127563784,Standard Class,Central America,Pacific Asia,Sports,Medium,139.41,10.32,3,4,5,51.15,176.52,1,0,17.05
SHP101865,2017-12-07 12:47:11.015507756,Standard Class,Western Europe,Pacific Asia,Office Supplies,Medium,235.06,5.38,2,4,4,90.74,98.37,0,1,45.37
SHP101866,2017-12-07 17:10:06.903451728,Standard Class,South America,LATAM,Office Supplies,Low,519.3,24.61,5,4,5,92.25,425.44,1,0,18.45
SHP101867,2017-12-07 21:33:02.791395700,Standard Class,USCA,USCA,Technology,Low,890.49,11.78,2,4,4,77.45,250.47,0,1,38.725
SHP101868,2017-12-08 01:55:58.679339672,Standard Class,South America,Europe,Office Supplies,Low,1036.99,10.95,2,3,2,98.44,294.96,0,1,49.22
SHP101869,2017-12-08 06:18:54.567283644,Standard Class,Eastern Asia,USCA,Office Supplies,Low,861.64,19.95,3,4,3,109.25,296.38,0,1,36.416666666666664
SHP101870,2017-12-08 10:41:50.455227616,Second Class,Central America,Europe,Technology,Medium,1946.09,15.37,1,3,5,133.03,253.27,2,0,133.03
SHP101871,2017-12-08 15:04:46.343171588,Standard Class,USCA,LATAM,Office Supplies,Medium,2338.11,6.55,3,4,5,122.78,355.39,1,0,40.92666666666667
SHP101872,2017-12-08 19:27:42.231115560,Same Day,Western Europe,USCA,Office Supplies,High,634.15,11.72,4,1,3,127.22,499.14,2,0,31.805
SHP101873,2017-12-08 23:50:38.119059532,Standard Class,Central America,LATAM,Clothing,High,350.55,10.13,2,4,5,57.07,212.34,1,0,28.535
SHP101874,2017-12-09 04:13:34.007003504,Standard Class,USCA,Europe,Clothing,High,2338.11,4.67,1,4,5,117.29,215.71,1,0,117.29
SHP101875,2017-12-09 08:36:29.894947476,Second Class,Central America,Africa,Office Supplies,Medium,811.27,8.33,6,3,2,112.37,612.5,0,1,18.728333333333335
SHP101876,2017-12-09 12:59:25.782891448,First Class,Oceania,USCA,Office Supplies,Low,1605.22,11.01,6,2,2,150.47,695.8,0,1,25.078333333333333
SHP101877,2017-12-09 17:22:21.670835420,Same Day,South America,Pacific Asia,Sports,High,502.87,11.44,4,1,1,104.76,584.03,0,1,26.19
SHP101878,2017-12-09 21:45:17.558779392,Standard Class,South America,Pacific Asia,Clothing,Medium,1389.65,5.39,2,4,7,86.47,118.23,3,0,43.235
SHP101879,2017-12-10 02:08:13.446723364,Standard Class,Oceania,LATAM,Sports,Low,866.53,22.95,4,4,5,90.74,320.54,1,0,22.685
SHP101880,2017-12-10 06:31:09.334667336,First Class,Oceania,Africa,Office Supplies,High,742.31,11.52,1,2,4,103.77,192.13,2,0,103.77
SHP101881,2017-12-10 10:54:05.222611308,Standard Class,Central America,Pacific Asia,Sports,Medium,741.38,12.44,3,4,5,69.69,361.54,1,0,23.23
SHP101882,2017-12-10 15:17:01.110555280,Second Class,South America,Pacific Asia,Sports,Medium,1111.38,15.19,4,3,3,106.98,456.75,0,1,26.745
SHP101883,2017-12-10 19:39:56.998499252,Standard Class,Western Europe,USCA,Technology,High,1986.54,7.9,4,4,5,109.69,267.35,1,0,27.4225
SHP101884,2017-12-11 00:02:52.886443224,Standard Class,Eastern Asia,Pacific Asia,Technology,High,2338.11,15.66,2,4,5,158.74,278.36,1,0,79.37
SHP101885,2017-12-11 04:25:48.774387196,Standard Class,USCA,Europe,Office Supplies,Medium,574.09,9.96,2,4,3,62.56,206.45,0,1,31.28
SHP101886,2017-12-11 08:48:44.662331168,Standard Class,Oceania,LATAM,Clothing,Medium,901.61,7.44,7,4,4,88.64,402.51,0,1,12.662857142857144
SHP101887,2017-12-11 13:11:40.550275140,Second Class,Western Europe,Pacific Asia,Office Supplies,Medium,811.27,16.7,4,3,3,101.46,373.12,0,1,25.365
SHP101888,2017-12-11 17:34:36.438219112,First Class,Western Europe,USCA,Clothing,High,1061.73,27.67,1,2,4,135.01,298.01,2,0,135.01
SHP101889,2017-12-11 21:57:32.326163084,Standard Class,Central America,Europe,Technology,Low,663.14,18.15,3,4,2,87.24,354.4,0,1,29.08
SHP101890,2017-12-12 02:20:28.214107056,First Class,Oceania,Pacific Asia,Clothing,Medium,456.98,20.24,4,2,4,111.73,661.51,2,0,27.9325
SHP101891,2017-12-12 06:43:24.102051028,Standard Class,Western Europe,LATAM,Sports,Critical,574.7,9.15,3,4,3,58.51,375.89,0,1,19.503333333333334
SHP101892,2017-12-12 11:06:19.989995000,Standard Class,Eastern Asia,LATAM,Sports,Medium,508.8,5.06,3,4,3,48.15,372.92,0,1,16.05
SHP101893,2017-12-12 15:29:15.877938972,Standard Class,Western Europe,LATAM,Technology,High,702.62,27.65,3,4,6,113.83,453.36,2,0,37.943333333333335
SHP101894,2017-12-12 19:52:11.765882944,First Class,Eastern Asia,Pacific Asia,Office Supplies,Critical,251.59,32.004999999999995,5,2,3,133.66,546.35,1,0,26.732
SHP101895,2017-12-13 00:15:07.653826916,Second Class,Eastern Asia,Europe,Clothing,Medium,516.56,28.46,3,3,5,110.45,558.22,2,0,36.81666666666667
SHP101896,2017-12-13 04:38:03.541770888,Second Class,Eastern Asia,Africa,Office Supplies,High,1054.63,10.13,2,3,4,82.93,326.39,1,0,41.465
SHP101897,2017-12-13 09:00:59.429714860,First Class,Oceania,LATAM,Clothing,Medium,1049.3,6.46,5,2,5,87.75,567.76,3,0,17.55
SHP101898,2017-12-13 13:23:55.317658832,Second Class,Eastern Asia,Europe,Technology,High,938.05,6.78,5,3,4,84.9,506.63,1,0,16.98
SHP101899,2017-12-13 17:46:51.205602804,Same Day,Oceania,USCA,Sports,High,1877.07,32.004999999999995,1,1,1,135.81,90.75,0,1,135.81
SHP101900,2017-12-13 22:09:47.093546776,Second Class,Western Europe,USCA,Sports,Medium,1083.35,11.48,2,3,4,90.8,162.84,1,0,45.4
SHP101901,2017-12-14 02:32:42.981490748,First Class,Eastern Asia,Europe,Clothing,High,1838.01,29.46,2,2,4,172.335,233.83,2,0,86.1675
SHP101902,2017-12-14 06:55:38.869434716,Standard Class,South America,USCA,Office Supplies,High,2338.11,11.27,4,4,4,165.09,537.66,0,1,41.2725
SHP101903,2017-12-14 11:18:34.757378688,Standard Class,Western Europe,USCA,Technology,Medium,1412.81,14.39,3,4,4,110.83,261.17,0,1,36.943333333333335
SHP101904,2017-12-14 15:41:30.645322660,Standard Class,USCA,LATAM,Technology,Medium,252.75,25.96,4,4,4,78.12,560.58,0,1,19.53
SHP101905,2017-12-14 20:04:26.533266632,Standard Class,South America,Pacific Asia,Office Supplies,Low,964.25,9.75,4,4,2,84.15,354.2,0,1,21.0375
SHP101906,2017-12-15 00:27:22.421210604,Second Class,South America,Pacific Asia,Sports,Medium,867.71,32.004999999999995,2,3,4,123.98,518.16,1,0,61.99
SHP101907,2017-12-15 04:50:18.309154576,Standard Class,Central America,Pacific Asia,Office Supplies,Critical,2094.57,32.004999999999995,4,4,2,147.74,392.91,0,1,36.935
SHP101908,2017-12-15 09:13:14.197098548,Standard Class,Oceania,Pacific Asia,Sports,High,721.74,11.33,4,3,4,84.98,277.63,1,0,21.245
SHP101909,2017-12-15 13:36:10.085042520,Standard Class,Central America,Europe,Clothing,Medium,406.86,8.87,3,4,5,67.05,261.88,1,0,22.349999999999998
SHP101910,2017-12-15 17:59:05.972986492,Standard Class,Oceania,LATAM,Technology,Medium,540.61,17.88,2,4,4,71.09,335.59,0,1,35.545
SHP101911,2017-12-15 22:22:01.860930464,Standard Class,Central America,Europe,Clothing,Medium,261.81,10.06,4,4,6,62.78,272.5,2,0,15.695
SHP101912,2017-12-16 02:44:57.748874436,Same Day,Western Europe,USCA,Office Supplies,Medium,20.0,6.45,3,1,1,76.82,379.77,0,1,25.606666666666666
SHP101913,2017-12-16 07:07:53.636818408,Standard Class,South America,LATAM,Office Supplies,Medium,2338.11,24.65,3,4,6,168.83,392.6,2,0,56.27666666666667
SHP101914,2017-12-16 11:30:49.524762380,Standard Class,Western Europe,Africa,Clothing,Medium,794.85,23.78,3,4,5,93.94,507.96,1,0,31.313333333333333
SHP101915,2017-12-16 15:53:45.412706352,Second Class,Oceania,Pacific Asia,Office Supplies,Medium,285.55,13.27,4,3,2,87.59,256.18,0,1,21.8975
SHP101916,2017-12-16 20:16:41.300650324,Second Class,South America,USCA,Office Supplies,Critical,2215.14,6.08,2,3,7,120.66,248.68,4,0,60.33
SHP101917,2017-12-17 00:39:37.188594296,Standard Class,South America,Pacific Asia,Office Supplies,Medium,2338.11,6.2,4,4,4,120.18,327.53,0,1,30.045
SHP101918,2017-12-17 05:02:33.076538268,Standard Class,Oceania,Pacific Asia,Technology,Medium,888.95,12.92,2,4,3,90.62,324.85,0,1,45.31
SHP101919,2017-12-17 09:25:28.964482240,Standard Class,Western Europe,Pacific Asia,Technology,Low,239.91,9.25,6,4,3,52.86,533.27,0,1,8.81
SHP101920,2017-12-17 13:48:24.852426212,Same Day,South America,Africa,Sports,Critical,551.02,10.1,4,1,1,112.38,436.14,0,1,28.095
SHP101921,2017-12-17 18:11:20.740370184,Standard Class,USCA,USCA,Technology,High,665.1,21.37,1,4,4,77.12,295.23,0,1,77.12
SHP101922,2017-12-17 22:34:16.628314156,Standard Class,Western Europe,Pacific Asia,Clothing,High,814.37,18.23,3,4,5,95.14,224.56,1,0,31.713333333333335
SHP101923,2017-12-18 02:57:12.516258128,Standard Class,Western Europe,Pacific Asia,Clothing,Medium,319.29,26.0,3,4,4,95.14,339.22,0,1,31.713333333333335
SHP101924,2017-12-18 07:20:08.404202100,Standard Class,Western Europe,LATAM,Technology,Medium,1489.6,7.07,2,4,5,81.78,236.23,1,0,40.89
SHP101925,2017-12-18 11:43:04.292146072,First Class,South America,Pacific Asia,Clothing,Medium,90.15,10.09,2,2,2,74.23,273.6,0,1,37.115
SHP101926,2017-12-18 16:06:00.180090044,Standard Class,Eastern Asia,LATAM,Office Supplies,Medium,1649.75,18.49,2,4,2,119.78,182.92,0,1,59.89
SHP101927,2017-12-18 20:28:56.068034016,Standard Class,Central America,USCA,Technology,High,1878.94,15.59,5,4,4,125.46,462.85,0,1,25.092
SHP101928,2017-12-19 00:51:51.955977988,Standard Class,Oceania,USCA,Sports,High,594.41,28.3,1,4,2,105.97,237.19,0,1,105.97
SHP101929,2017-12-19 05:14:47.843921960,Standard Class,Western Europe,USCA,Sports,Medium,747.74,15.35,3,4,5,92.97,265.88,1,0,30.99
SHP101930,2017-12-19 09:37:43.731865932,Standard Class,South America,LATAM,Technology,Low,2030.67,32.004999999999995,5,4,3,154.5,640.0,0,1,30.9
SHP101931,2017-12-19 14:00:39.619809904,First Class,Oceania,Africa,Clothing,High,1230.8,16.4,3,2,3,133.97,345.55,1,0,44.656666666666666
SHP101932,2017-12-19 18:23:35.507753876,Second Class,Eastern Asia,Africa,Technology,Medium,811.27,21.85,3,3,5,102.77,409.21,2,0,34.25666666666667
SHP101933,2017-12-19 22:46:31.395697848,First Class,USCA,Pacific Asia,Technology,Medium,667.78,10.2,3,2,1,94.42,311.76,0,1,31.473333333333333
SHP101934,2017-12-20 03:09:27.283641820,First Class,Eastern Asia,USCA,Sports,High,1115.67,12.28,3,2,4,109.56,412.59,2,0,36.52
SHP101935,2017-12-20 07:32:23.171585792,Second Class,South America,Europe,Office Supplies,Medium,2338.11,20.11,4,3,3,150.39,356.05,0,1,37.5975
SHP101936,2017-12-20 11:55:19.059529764,Standard Class,Western Europe,Pacific Asia,Office Supplies,High,683.53,29.58,4,4,7,107.72,637.83,3,0,26.93
SHP101937,2017-12-20 16:18:14.947473736,First Class,Eastern Asia,Africa,Technology,Medium,596.62,18.19,2,2,2,104.4,378.49,0,1,52.2
SHP101938,2017-12-20 20:41:10.835417708,First Class,Eastern Asia,Africa,Sports,High,810.24,11.64,2,2,2,115.26,215.17,0,1,57.63
SHP101939,2017-12-21 01:04:06.723361680,First Class,Eastern Asia,USCA,Sports,High,813.75,25.99,3,2,3,119.69,392.51,1,0,39.89666666666667
SHP101940,2017-12-21 05:27:02.611305652,Standard Class,USCA,LATAM,Technology,High,984.32,3.65,2,4,4,49.55,261.98,0,1,24.775
SHP101941,2017-12-21 09:49:58.499249624,Standard Class,South America,Pacific Asia,Technology,Low,749.51,5.57,3,4,4,51.15,365.52,0,1,17.05
SHP101942,2017-12-21 14:12:54.387193596,First Class,Oceania,LATAM,Technology,Medium,1713.92,17.72,1,2,2,151.71,164.51,0,1,151.71
SHP101943,2017-12-21 18:35:50.275137568,Second Class,Central America,Africa,Office Supplies,Low,380.83,12.28,5,3,3,73.9,223.34,0,1,14.780000000000001
SHP101944,2017-12-21 22:58:46.163081540,Same Day,South America,USCA,Technology,Medium,1060.88,17.0,4,1,3,153.0,386.59,2,0,38.25
SHP101945,2017-12-22 03:21:42.051025512,Standard Class,Western Europe,Africa,Sports,High,1089.68,12.62,3,4,2,86.41,334.77,0,1,28.80333333333333
SHP101946,2017-12-22 07:44:37.938969484,Standard Class,South America,USCA,Technology,Medium,410.36,16.68,6,4,5,68.61,500.74,1,0,11.435
SHP101947,2017-12-22 12:07:33.826913456,Standard Class,South America,Europe,Sports,High,1053.62,7.78,5,4,5,99.4,515.17,1,0,19.880000000000003
SHP101948,2017-12-22 16:30:29.714857428,First Class,USCA,LATAM,Sports,Medium,1109.32,16.67,3,2,3,131.2,409.3,1,0,43.73333333333333
SHP101949,2017-12-22 20:53:25.602801400,Standard Class,Central America,Pacific Asia,Clothing,Medium,47.12,21.05,3,4,6,63.42,445.27,2,0,21.14
SHP101950,2017-12-23 01:16:21.490745372,Standard Class,Central America,USCA,Sports,High,350.17,23.84,1,4,4,84.64,236.87,0,1,84.64
SHP101951,2017-12-23 05:39:17.378689344,Same Day,Central America,Europe,Clothing,Medium,2139.68,32.004999999999995,3,1,1,172.335,417.88,0,1,57.445
SHP101952,2017-12-23 10:02:13.266633316,Standard Class,Oceania,Europe,Technology,High,495.3,13.93,1,4,5,66.85,191.33,1,0,66.85
SHP101953,2017-12-23 14:25:09.154577288,First Class,South America,LATAM,Clothing,Medium,284.9,14.16,5,2,3,106.83,479.98,1,0,21.366
SHP101954,2017-12-23 18:48:05.042521260,Standard Class,USCA,USCA,Office Supplies,Critical,132.67,5.27,2,4,4,23.45,113.95,0,1,11.725
SHP101955,2017-12-23 23:11:00.930465232,First Class,Western Europe,Pacific Asia,Office Supplies,Medium,322.23,9.09,3,2,3,74.92,264.63,1,0,24.973333333333333
SHP101956,2017-12-24 03:33:56.818409204,Second Class,Central America,Pacific Asia,Office Supplies,High,726.13,10.96,4,3,3,85.4,509.61,0,1,21.35
SHP101957,2017-12-24 07:56:52.706353176,First Class,Central America,Pacific Asia,Technology,Low,266.27,21.71,3,2,2,101.9,371.72,0,1,33.96666666666667
SHP101958,2017-12-24 12:19:48.594297148,First Class,South America,Africa,Sports,Medium,1241.7,8.71,6,2,2,105.89,567.13,0,1,17.648333333333333
SHP101959,2017-12-24 16:42:44.482241120,Standard Class,Western Europe,Africa,Office Supplies,High,404.11,18.88,2,4,6,79.38,274.55,2,0,39.69
SHP101960,2017-12-24 21:05:40.370185092,Standard Class,USCA,USCA,Clothing,High,989.59,12.17,1,4,1,66.66,183.72,0,1,66.66
SHP101961,2017-12-25 01:28:36.258129064,Standard Class,Central America,Pacific Asia,Technology,Low,1946.17,11.05,4,4,5,104.76,419.78,1,0,26.19
SHP101962,2017-12-25 05:51:32.146073036,Second Class,South America,Europe,Technology,Medium,1868.83,13.97,3,3,4,125.8,363.51,1,0,41.93333333333333
SHP101963,2017-12-25 10:14:28.034017008,First Class,Eastern Asia,Pacific Asia,Clothing,Medium,977.76,9.82,4,2,1,172.335,341.81,0,1,43.08375
SHP101964,2017-12-25 14:37:23.921960980,Standard Class,USCA,USCA,Clothing,Medium,303.49,9.62,3,4,5,76.32,339.4,1,0,25.439999999999998
SHP101965,2017-12-25 19:00:19.809904952,Second Class,Oceania,Pacific Asia,Technology,High,763.62,4.77,1,3,4,72.21,172.38,1,0,72.21
SHP101966,2017-12-25 23:23:15.697848924,Standard Class,USCA,LATAM,Technology,Medium,1000.26,12.27,3,4,5,77.5,394.61,1,0,25.833333333333332
SHP101967,2017-12-26 03:46:11.585792896,First Class,South America,Pacific Asia,Sports,Medium,2338.11,9.36,2,2,1,172.335,163.58,0,1,86.1675
SHP101968,2017-12-26 08:09:07.473736868,Same Day,Central America,Europe,Technology,High,131.2,9.17,4,1,3,97.12,391.97,2,0,24.28
SHP101969,2017-12-26 12:32:03.361680840,Standard Class,USCA,USCA,Clothing,Medium,765.62,15.32,5,4,4,98.07,473.08,0,1,19.613999999999997
SHP101970,2017-12-26 16:54:59.249624812,Standard Class,Western Europe,USCA,Technology,High,1212.0,17.5,2,4,5,85.96,353.41,1,0,42.98
SHP101971,2017-12-26 21:17:55.137568784,Standard Class,Eastern Asia,Europe,Technology,Critical,856.77,13.84,5,4,5,96.15,499.1,1,0,19.23
SHP101972,2017-12-27 01:40:51.025512756,Second Class,Western Europe,USCA,Clothing,Low,925.31,21.06,2,3,2,92.46,228.47,0,1,46.23
SHP101973,2017-12-27 06:03:46.913456728,Standard Class,Western Europe,Pacific Asia,Sports,High,424.99,16.72,7,4,5,76.14,713.84,1,0,10.877142857142857
SHP101974,2017-12-27 10:26:42.801400700,Standard Class,Western Europe,USCA,Technology,Medium,1472.56,10.36,4,4,4,98.16,393.24,0,1,24.54
SHP101975,2017-12-27 14:49:38.689344672,Standard Class,South America,Pacific Asia,Office Supplies,Medium,814.02,9.44,3,4,2,74.69,339.19,0,1,24.896666666666665
SHP101976,2017-12-27 19:12:34.577288644,Standard Class,South America,USCA,Office Supplies,Low,922.93,14.47,3,4,6,83.82,513.93,2,0,27.939999999999998
SHP101977,2017-12-27 23:35:30.465232616,Standard Class,USCA,Pacific Asia,Clothing,Low,1576.17,16.7,1,4,4,107.31,288.92,0,1,107.31
SHP101978,2017-12-28 03:58:26.353176588,Second Class,Oceania,Pacific Asia,Clothing,Medium,625.39,26.28,4,3,3,109.56,376.44,0,1,27.39
SHP101979,2017-12-28 08:21:22.241120560,Standard Class,Eastern Asia,Europe,Clothing,Medium,1803.55,23.46,2,4,4,114.66,366.88,0,1,57.33
SHP101980,2017-12-28 12:44:18.129064532,Second Class,USCA,Europe,Office Supplies,High,257.7,9.04,3,3,4,67.98,272.27,1,0,22.66
SHP101981,2017-12-28 17:07:14.017008504,Standard Class,Western Europe,Africa,Clothing,High,960.46,11.52,3,3,3,99.15,286.05,0,1,33.050000000000004
SHP101982,2017-12-28 21:30:09.904952476,Standard Class,USCA,Europe,Office Supplies,Critical,403.02,17.62,5,4,5,88.41,663.98,1,0,17.682
SHP101983,2017-12-29 01:53:05.792896448,Standard Class,Central America,Pacific Asia,Sports,Medium,317.52,21.92,1,4,3,87.69,304.36,0,1,87.69
SHP101984,2017-12-29 06:16:01.680840420,Second Class,USCA,Pacific Asia,Clothing,Medium,2338.11,20.42,2,3,3,162.35,187.59,0,1,81.175
SHP101985,2017-12-29 10:38:57.568784392,Same Day,USCA,USCA,Technology,Medium,270.81,11.76,3,1,1,172.335,305.11,0,1,57.445
SHP101986,2017-12-29 15:01:53.456728364,Standard Class,Western Europe,USCA,Sports,Medium,825.6,6.11,2,4,7,63.06,220.01,3,0,31.53
SHP101987,2017-12-29 19:24:49.344672336,Standard Class,USCA,Africa,Office Supplies,Medium,251.35,7.03,4,4,4,36.4,368.42,0,1,9.1
SHP101988,2017-12-29 23:47:45.232616308,Standard Class,Eastern Asia,Pacific Asia,Clothing,High,1732.12,14.15,3,4,6,120.25,372.12,2,0,40.083333333333336
SHP101989,2017-12-30 04:10:41.120560280,Second Class,Western Europe,Africa,Technology,Medium,577.9,14.71,5,3,4,95.85,365.22,1,0,19.169999999999998
SHP101990,2017-12-30 08:33:37.008504252,Standard Class,South America,Pacific Asia,Office Supplies,Medium,1570.75,6.66,3,4,4,92.47,137.41,0,1,30.823333333333334
SHP101991,2017-12-30 12:56:32.896448224,Standard Class,South America,Europe,Sports,Low,1184.27,12.48,6,4,4,96.36,475.22,0,1,16.06
SHP101992,2017-12-30 17:19:28.784392196,Second Class,USCA,USCA,Technology,Low,2338.11,17.24,4,3,3,172.335,398.98,0,1,43.08375
SHP101993,2017-12-30 21:42:24.672336168,Second Class,USCA,Africa,Sports,Medium,204.61,6.47,4,3,4,55.77,218.3,1,0,13.9425
SHP101994,2017-12-31 02:05:20.560280140,Standard Class,Eastern Asia,LATAM,Clothing,Low,347.59,22.37,3,4,6,81.91,402.4,2,0,27.30333333333333
SHP101995,2017-12-31 06:28:16.448224112,Standard Class,Oceania,Pacific Asia,Technology,High,1515.56,9.9,5,4,5,93.06,377.22,1,0,18.612000000000002
SHP101996,2017-12-31 10:51:12.336168084,Second Class,Western Europe,Europe,Clothing,Low,993.14,24.33,5,3,5,113.76,641.17,2,0,22.752000000000002
SHP101997,2017-12-31 15:14:08.224112056,Standard Class,Eastern Asia,LATAM,Office Supplies,High,660.58,9.08,3,4,3,53.09,206.15,0,1,17.69666666666667
